id,type
melanoma_4910,benign
melanoma_1352,benign
melanoma_1795,benign
melanoma_4409,benign
melanoma_9049,malignant
melanoma_1070,benign
melanoma_3611,benign
melanoma_2083,benign
melanoma_5265,malignant
melanoma_6707,malignant
melanoma_8745,malignant
melanoma_3529,benign
melanoma_7528,malignant
melanoma_7041,malignant
melanoma_8937,malignant
melanoma_9054,malignant
melanoma_1478,benign
melanoma_6403,malignant
melanoma_7699,malignant
melanoma_8225,malignant
melanoma_7316,malignant
melanoma_4001,benign
melanoma_4347,benign
melanoma_5712,malignant
melanoma_7992,malignant
melanoma_827,benign
melanoma_6791,malignant
melanoma_784,benign
melanoma_5349,malignant
melanoma_5821,malignant
melanoma_503,benign
melanoma_1720,benign
melanoma_8542,malignant
melanoma_2655,benign
melanoma_6276,malignant
melanoma_7166,malignant
melanoma_1863,benign
melanoma_5989,malignant
melanoma_5246,malignant
melanoma_644,benign
melanoma_9548,malignant
melanoma_3099,benign
melanoma_6955,malignant
melanoma_5059,malignant
melanoma_743,benign
melanoma_1145,benign
melanoma_2863,benign
melanoma_6194,malignant
melanoma_9242,malignant
melanoma_1823,benign
melanoma_5287,malignant
melanoma_8772,malignant
melanoma_7658,malignant
melanoma_4135,benign
melanoma_2296,benign
melanoma_4430,benign
melanoma_7524,malignant
melanoma_4623,benign
melanoma_4267,benign
melanoma_5830,malignant
melanoma_4981,benign
melanoma_3996,benign
melanoma_3254,benign
melanoma_5323,malignant
melanoma_7784,malignant
melanoma_1387,benign
melanoma_3883,benign
melanoma_5294,malignant
melanoma_3605,benign
melanoma_3373,benign
melanoma_4346,benign
melanoma_4192,benign
melanoma_8341,malignant
melanoma_2199,benign
melanoma_4229,benign
melanoma_3859,benign
melanoma_3753,benign
melanoma_948,benign
melanoma_6351,malignant
melanoma_8786,malignant
melanoma_686,benign
melanoma_2961,benign
melanoma_5433,malignant
melanoma_5839,malignant
melanoma_6162,malignant
melanoma_3643,benign
melanoma_1565,benign
melanoma_9142,malignant
melanoma_2497,benign
melanoma_9130,malignant
melanoma_4950,benign
melanoma_5168,malignant
melanoma_8328,malignant
melanoma_7275,malignant
melanoma_2624,benign
melanoma_3982,benign
melanoma_193,benign
melanoma_5766,malignant
melanoma_184,benign
melanoma_3654,benign
melanoma_1738,benign
melanoma_1485,benign
melanoma_1929,benign
melanoma_4066,benign
melanoma_7949,malignant
melanoma_1665,benign
melanoma_9124,malignant
melanoma_2901,benign
melanoma_3877,benign
melanoma_5467,malignant
melanoma_5019,malignant
melanoma_5215,malignant
melanoma_1634,benign
melanoma_5235,malignant
melanoma_1722,benign
melanoma_6085,malignant
melanoma_760,benign
melanoma_58,benign
melanoma_9281,malignant
melanoma_7273,malignant
melanoma_8069,malignant
melanoma_62,benign
melanoma_2706,benign
melanoma_4946,benign
melanoma_2722,benign
melanoma_2710,benign
melanoma_8744,malignant
melanoma_3488,benign
melanoma_364,benign
melanoma_5718,malignant
melanoma_4996,benign
melanoma_4687,benign
melanoma_7251,malignant
melanoma_8468,malignant
melanoma_144,benign
melanoma_7037,malignant
melanoma_4513,benign
melanoma_4586,benign
melanoma_2804,benign
melanoma_5761,malignant
melanoma_8296,malignant
melanoma_5724,malignant
melanoma_2588,benign
melanoma_7484,malignant
melanoma_6428,malignant
melanoma_4522,benign
melanoma_7,benign
melanoma_1612,benign
melanoma_7120,malignant
melanoma_8160,malignant
melanoma_3784,benign
melanoma_1993,benign
melanoma_4086,benign
melanoma_9155,malignant
melanoma_4588,benign
melanoma_1006,benign
melanoma_8650,malignant
melanoma_5732,malignant
melanoma_7535,malignant
melanoma_6336,malignant
melanoma_1406,benign
melanoma_4722,benign
melanoma_5242,malignant
melanoma_5154,malignant
melanoma_1672,benign
melanoma_7947,malignant
melanoma_2519,benign
melanoma_2955,benign
melanoma_7652,malignant
melanoma_317,benign
melanoma_7730,malignant
melanoma_1025,benign
melanoma_3946,benign
melanoma_3133,benign
melanoma_5638,malignant
melanoma_6532,malignant
melanoma_601,benign
melanoma_6207,malignant
melanoma_7780,malignant
melanoma_7290,malignant
melanoma_404,benign
melanoma_6580,malignant
melanoma_9132,malignant
melanoma_7486,malignant
melanoma_4483,benign
melanoma_580,benign
melanoma_9407,malignant
melanoma_4683,benign
melanoma_6170,malignant
melanoma_8890,malignant
melanoma_357,benign
melanoma_5819,malignant
melanoma_8493,malignant
melanoma_1411,benign
melanoma_7668,malignant
melanoma_8793,malignant
melanoma_9275,malignant
melanoma_3589,benign
melanoma_8190,malignant
melanoma_2844,benign
melanoma_3724,benign
melanoma_735,benign
melanoma_3874,benign
melanoma_6732,malignant
melanoma_7398,malignant
melanoma_6882,malignant
melanoma_6111,malignant
melanoma_4660,benign
melanoma_4940,benign
melanoma_1135,benign
melanoma_7172,malignant
melanoma_8159,malignant
melanoma_6799,malignant
melanoma_6936,malignant
melanoma_1711,benign
melanoma_3790,benign
melanoma_5253,malignant
melanoma_9387,malignant
melanoma_2327,benign
melanoma_2756,benign
melanoma_5841,malignant
melanoma_1350,benign
melanoma_8885,malignant
melanoma_6160,malignant
melanoma_5511,malignant
melanoma_340,benign
melanoma_3117,benign
melanoma_4613,benign
melanoma_8239,malignant
melanoma_7315,malignant
melanoma_8148,malignant
melanoma_7197,malignant
melanoma_3791,benign
melanoma_455,benign
melanoma_3805,benign
melanoma_974,benign
melanoma_6900,malignant
melanoma_7144,malignant
melanoma_9341,malignant
melanoma_1143,benign
melanoma_8006,malignant
melanoma_5573,malignant
melanoma_4036,benign
melanoma_4773,benign
melanoma_9351,malignant
melanoma_9554,malignant
melanoma_6462,malignant
melanoma_9317,malignant
melanoma_9552,malignant
melanoma_8351,malignant
melanoma_2835,benign
melanoma_1007,benign
melanoma_740,benign
melanoma_1683,benign
melanoma_2612,benign
melanoma_751,benign
melanoma_7728,malignant
melanoma_1715,benign
melanoma_5094,malignant
melanoma_171,benign
melanoma_7448,malignant
melanoma_4545,benign
melanoma_4732,benign
melanoma_2583,benign
melanoma_4752,benign
melanoma_4939,benign
melanoma_7527,malignant
melanoma_142,benign
melanoma_8478,malignant
melanoma_1883,benign
melanoma_6274,malignant
melanoma_4776,benign
melanoma_6485,malignant
melanoma_7616,malignant
melanoma_4511,benign
melanoma_4745,benign
melanoma_5690,malignant
melanoma_2875,benign
melanoma_4263,benign
melanoma_7089,malignant
melanoma_3432,benign
melanoma_5737,malignant
melanoma_2747,benign
melanoma_497,benign
melanoma_2966,benign
melanoma_267,benign
melanoma_3832,benign
melanoma_7346,malignant
melanoma_8666,malignant
melanoma_1272,benign
melanoma_3423,benign
melanoma_7376,malignant
melanoma_7040,malignant
melanoma_8279,malignant
melanoma_6837,malignant
melanoma_3893,benign
melanoma_6048,malignant
melanoma_2079,benign
melanoma_8908,malignant
melanoma_7407,malignant
melanoma_2451,benign
melanoma_8929,malignant
melanoma_3610,benign
melanoma_6861,malignant
melanoma_9344,malignant
melanoma_8662,malignant
melanoma_5463,malignant
melanoma_1427,benign
melanoma_2705,benign
melanoma_5306,malignant
melanoma_7514,malignant
melanoma_3645,benign
melanoma_3184,benign
melanoma_972,benign
melanoma_3172,benign
melanoma_8923,malignant
melanoma_55,benign
melanoma_7347,malignant
melanoma_2237,benign
melanoma_1656,benign
melanoma_9258,malignant
melanoma_3537,benign
melanoma_5974,malignant
melanoma_2968,benign
melanoma_3966,benign
melanoma_5338,malignant
melanoma_2626,benign
melanoma_7708,malignant
melanoma_4593,benign
melanoma_8853,malignant
melanoma_8095,malignant
melanoma_1209,benign
melanoma_7094,malignant
melanoma_4535,benign
melanoma_2058,benign
melanoma_5329,malignant
melanoma_5768,malignant
melanoma_5156,malignant
melanoma_130,benign
melanoma_9266,malignant
melanoma_1349,benign
melanoma_5039,malignant
melanoma_1582,benign
melanoma_3677,benign
melanoma_7716,malignant
melanoma_446,benign
melanoma_7405,malignant
melanoma_9400,malignant
melanoma_6404,malignant
melanoma_3674,benign
melanoma_1542,benign
melanoma_7955,malignant
melanoma_9075,malignant
melanoma_54,benign
melanoma_1473,benign
melanoma_1101,benign
melanoma_3124,benign
melanoma_1344,benign
melanoma_5889,malignant
melanoma_2927,benign
melanoma_4420,benign
melanoma_3136,benign
melanoma_9131,malignant
melanoma_5056,malignant
melanoma_2260,benign
melanoma_5956,malignant
melanoma_4902,benign
melanoma_6369,malignant
melanoma_5590,malignant
melanoma_6156,malignant
melanoma_7828,malignant
melanoma_7199,malignant
melanoma_5272,malignant
melanoma_8018,malignant
melanoma_7876,malignant
melanoma_7207,malignant
melanoma_2270,benign
melanoma_4569,benign
melanoma_2093,benign
melanoma_9382,malignant
melanoma_5012,malignant
melanoma_4821,benign
melanoma_9392,malignant
melanoma_6807,malignant
melanoma_4915,benign
melanoma_4969,benign
melanoma_5332,malignant
melanoma_5333,malignant
melanoma_8398,malignant
melanoma_862,benign
melanoma_6826,malignant
melanoma_4403,benign
melanoma_411,benign
melanoma_7690,malignant
melanoma_8175,malignant
melanoma_5807,malignant
melanoma_5102,malignant
melanoma_8410,malignant
melanoma_5489,malignant
melanoma_6449,malignant
melanoma_451,benign
melanoma_6368,malignant
melanoma_111,benign
melanoma_8285,malignant
melanoma_4266,benign
melanoma_4173,benign
melanoma_349,benign
melanoma_7807,malignant
melanoma_3691,benign
melanoma_547,benign
melanoma_8613,malignant
melanoma_638,benign
melanoma_501,benign
melanoma_2931,benign
melanoma_7322,malignant
melanoma_5395,malignant
melanoma_5909,malignant
melanoma_8297,malignant
melanoma_4067,benign
melanoma_8086,malignant
melanoma_7879,malignant
melanoma_1205,benign
melanoma_8807,malignant
melanoma_3370,benign
melanoma_6204,malignant
melanoma_4414,benign
melanoma_8595,malignant
melanoma_138,benign
melanoma_8386,malignant
melanoma_6081,malignant
melanoma_9188,malignant
melanoma_5846,malignant
melanoma_6447,malignant
melanoma_3814,benign
melanoma_5806,malignant
melanoma_8212,malignant
melanoma_9218,malignant
melanoma_9145,malignant
melanoma_8643,malignant
melanoma_2200,benign
melanoma_6293,malignant
melanoma_9504,malignant
melanoma_7722,malignant
melanoma_3001,benign
melanoma_382,benign
melanoma_3068,benign
melanoma_5986,malignant
melanoma_8555,malignant
melanoma_9027,malignant
melanoma_4427,benign
melanoma_4008,benign
melanoma_6922,malignant
melanoma_5113,malignant
melanoma_43,benign
melanoma_6114,malignant
melanoma_6184,malignant
melanoma_7236,malignant
melanoma_2243,benign
melanoma_6967,malignant
melanoma_1915,benign
melanoma_3147,benign
melanoma_1977,benign
melanoma_5138,malignant
melanoma_1747,benign
melanoma_781,benign
melanoma_9451,malignant
melanoma_5816,malignant
melanoma_8114,malignant
melanoma_8057,malignant
melanoma_3436,benign
melanoma_6399,malignant
melanoma_5709,malignant
melanoma_3220,benign
melanoma_6938,malignant
melanoma_1766,benign
melanoma_3527,benign
melanoma_3924,benign
melanoma_148,benign
melanoma_3179,benign
melanoma_2852,benign
melanoma_1651,benign
melanoma_6289,malignant
melanoma_9122,malignant
melanoma_5647,malignant
melanoma_384,benign
melanoma_9289,malignant
melanoma_639,benign
melanoma_4921,benign
melanoma_6929,malignant
melanoma_2315,benign
melanoma_824,benign
melanoma_288,benign
melanoma_2251,benign
melanoma_1312,benign
melanoma_4670,benign
melanoma_4055,benign
melanoma_4949,benign
melanoma_2859,benign
melanoma_6663,malignant
melanoma_8549,malignant
melanoma_5200,malignant
melanoma_4102,benign
melanoma_8231,malignant
melanoma_3932,benign
melanoma_7551,malignant
melanoma_189,benign
melanoma_2890,benign
melanoma_7969,malignant
melanoma_192,benign
melanoma_3788,benign
melanoma_7255,malignant
melanoma_7605,malignant
melanoma_5495,malignant
melanoma_5373,malignant
melanoma_3785,benign
melanoma_9270,malignant
melanoma_5286,malignant
melanoma_5681,malignant
melanoma_2094,benign
melanoma_5860,malignant
melanoma_1585,benign
melanoma_2242,benign
melanoma_5145,malignant
melanoma_2236,benign
melanoma_5429,malignant
melanoma_5062,malignant
melanoma_7878,malignant
melanoma_3663,benign
melanoma_7339,malignant
melanoma_398,benign
melanoma_4188,benign
melanoma_1709,benign
melanoma_6602,malignant
melanoma_8250,malignant
melanoma_2029,benign
melanoma_375,benign
melanoma_5922,malignant
melanoma_3759,benign
melanoma_8873,malignant
melanoma_7853,malignant
melanoma_1613,benign
melanoma_3305,benign
melanoma_9171,malignant
melanoma_4864,benign
melanoma_845,benign
melanoma_4824,benign
melanoma_8437,malignant
melanoma_7310,malignant
melanoma_6521,malignant
melanoma_2418,benign
melanoma_6889,malignant
melanoma_8800,malignant
melanoma_1215,benign
melanoma_6115,malignant
melanoma_4320,benign
melanoma_6720,malignant
melanoma_885,benign
melanoma_2868,benign
melanoma_1261,benign
melanoma_3731,benign
melanoma_4425,benign
melanoma_268,benign
melanoma_9181,malignant
melanoma_7927,malignant
melanoma_1129,benign
melanoma_8934,malignant
melanoma_2625,benign
melanoma_7967,malignant
melanoma_5369,malignant
melanoma_7491,malignant
melanoma_463,benign
melanoma_5424,malignant
melanoma_5041,malignant
melanoma_9584,malignant
melanoma_9192,malignant
melanoma_7586,malignant
melanoma_6699,malignant
melanoma_7063,malignant
melanoma_7189,malignant
melanoma_9527,malignant
melanoma_2691,benign
melanoma_5126,malignant
melanoma_7598,malignant
melanoma_6246,malignant
melanoma_8047,malignant
melanoma_1783,benign
melanoma_7027,malignant
melanoma_7113,malignant
melanoma_2976,benign
melanoma_4922,benign
melanoma_1813,benign
melanoma_33,benign
melanoma_3862,benign
melanoma_4614,benign
melanoma_1481,benign
melanoma_2113,benign
melanoma_8323,malignant
melanoma_711,benign
melanoma_2102,benign
melanoma_6299,malignant
melanoma_6453,malignant
melanoma_9058,malignant
melanoma_6426,malignant
melanoma_5698,malignant
melanoma_1159,benign
melanoma_3860,benign
melanoma_3768,benign
melanoma_6873,malignant
melanoma_7023,malignant
melanoma_5805,malignant
melanoma_5179,malignant
melanoma_493,benign
melanoma_9325,malignant
melanoma_8968,malignant
melanoma_6668,malignant
melanoma_2708,benign
melanoma_255,benign
melanoma_7532,malignant
melanoma_9073,malignant
melanoma_2442,benign
melanoma_8214,malignant
melanoma_6238,malignant
melanoma_2098,benign
melanoma_1500,benign
melanoma_830,benign
melanoma_3751,benign
melanoma_7957,malignant
melanoma_5536,malignant
melanoma_8924,malignant
melanoma_6805,malignant
melanoma_3624,benign
melanoma_3811,benign
melanoma_3267,benign
melanoma_9224,malignant
melanoma_970,benign
melanoma_4676,benign
melanoma_2175,benign
melanoma_2555,benign
melanoma_7147,malignant
melanoma_179,benign
melanoma_4100,benign
melanoma_7675,malignant
melanoma_116,benign
melanoma_963,benign
melanoma_1957,benign
melanoma_7051,malignant
melanoma_2249,benign
melanoma_8367,malignant
melanoma_2022,benign
melanoma_495,benign
melanoma_4973,benign
melanoma_2326,benign
melanoma_7208,malignant
melanoma_7590,malignant
melanoma_6292,malignant
melanoma_3802,benign
melanoma_5175,malignant
melanoma_6050,malignant
melanoma_2508,benign
melanoma_5658,malignant
melanoma_5259,malignant
melanoma_5206,malignant
melanoma_5383,malignant
melanoma_8676,malignant
melanoma_1941,benign
melanoma_3739,benign
melanoma_971,benign
melanoma_8675,malignant
melanoma_6312,malignant
melanoma_1437,benign
melanoma_2850,benign
melanoma_8697,malignant
melanoma_3703,benign
melanoma_172,benign
melanoma_1066,benign
melanoma_7389,malignant
melanoma_1547,benign
melanoma_2006,benign
melanoma_6110,malignant
melanoma_9254,malignant
melanoma_4739,benign
melanoma_6658,malignant
melanoma_1516,benign
melanoma_4751,benign
melanoma_9268,malignant
melanoma_3339,benign
melanoma_5941,malignant
melanoma_3459,benign
melanoma_5795,malignant
melanoma_5833,malignant
melanoma_3635,benign
melanoma_1008,benign
melanoma_6450,malignant
melanoma_5924,malignant
melanoma_5983,malignant
melanoma_9516,malignant
melanoma_7864,malignant
melanoma_3977,benign
melanoma_3737,benign
melanoma_8990,malignant
melanoma_4889,benign
melanoma_8066,malignant
melanoma_1418,benign
melanoma_5911,malignant
melanoma_2336,benign
melanoma_9256,malignant
melanoma_6232,malignant
melanoma_1263,benign
melanoma_7569,malignant
melanoma_6814,malignant
melanoma_5417,malignant
melanoma_8925,malignant
melanoma_1563,benign
melanoma_3804,benign
melanoma_135,benign
melanoma_4693,benign
melanoma_3188,benign
melanoma_6129,malignant
melanoma_7723,malignant
melanoma_5679,malignant
melanoma_1704,benign
melanoma_7801,malignant
melanoma_2529,benign
melanoma_5090,malignant
melanoma_2796,benign
melanoma_8265,malignant
melanoma_3206,benign
melanoma_9291,malignant
melanoma_7982,malignant
melanoma_945,benign
melanoma_2810,benign
melanoma_6498,malignant
melanoma_3747,benign
melanoma_4460,benign
melanoma_6218,malignant
melanoma_5893,malignant
melanoma_7584,malignant
melanoma_6013,malignant
melanoma_4257,benign
melanoma_9427,malignant
melanoma_7775,malignant
melanoma_3566,benign
melanoma_7583,malignant
melanoma_7160,malignant
melanoma_98,benign
melanoma_9070,malignant
melanoma_3518,benign
melanoma_4158,benign
melanoma_1746,benign
melanoma_1925,benign
melanoma_4819,benign
melanoma_1151,benign
melanoma_140,benign
melanoma_1507,benign
melanoma_9235,malignant
melanoma_309,benign
melanoma_9536,malignant
melanoma_2700,benign
melanoma_3798,benign
melanoma_6393,malignant
melanoma_8932,malignant
melanoma_940,benign
melanoma_4625,benign
melanoma_4455,benign
melanoma_2856,benign
melanoma_5887,malignant
melanoma_3618,benign
melanoma_5542,malignant
melanoma_8067,malignant
melanoma_3164,benign
melanoma_8599,malignant
melanoma_8326,malignant
melanoma_4211,benign
melanoma_7824,malignant
melanoma_110,benign
melanoma_2887,benign
melanoma_7721,malignant
melanoma_4793,benign
melanoma_7304,malignant
melanoma_6712,malignant
melanoma_3413,benign
melanoma_7786,malignant
melanoma_2689,benign
melanoma_3506,benign
